"","default_label","Age","gender","edu","housing","income","job_occupation","past_bad_credit","married"
"1684",0,36,1,2,0,15503.1736817868,0,1,1
"1685",0,34,0,0,1,4602.34433652833,0,1,1
"1686",0,40,0,0,1,1796.40229961835,0,1,0
"1687",0,20,1,3,0,20438.8038313533,0,1,0
"1688",0,22,1,2,0,12487.1298501772,0,1,1
"1689",0,55,1,3,1,2817.61777225064,0,1,0
"1690",0,45,1,3,1,10446.1465747382,0,1,1
"1691",0,62,1,3,1,11565.3327912704,2,1,1
"1692",0,57,1,3,1,20832.3925875658,0,1,1
"1693",0,45,0,2,1,3754.13702984536,1,1,1
"1694",0,17,0,3,0,17872.7038472864,1,1,0
"1695",0,22,0,1,0,5282.92279780797,0,1,1
"1696",0,28,0,0,0,930.244521331042,0,1,1
"1697",0,39,1,3,1,8289.8761010323,0,1,0
"1698",0,20,0,1,0,5167.98929467263,0,0,0
"1699",0,36,0,1,1,5647.27676601833,0,1,0
"1700",0,57,0,2,1,3847.32645142956,0,1,1
"1701",0,32,0,2,0,15587.3079868312,0,1,0
"1702",0,27,1,0,0,807.586277928203,1,1,1
"1703",0,38,0,1,0,2551.74354024733,0,1,1
"1704",0,25,0,1,0,4342.59138857309,1,1,0
"1705",0,41,0,1,0,3309.74087483609,0,1,1
"1706",0,37,1,3,1,8867.80280324463,0,1,1
"1707",0,58,0,2,1,10901.3801287609,0,1,0
"1708",0,51,0,2,1,2671.09522430673,0,1,0
"1709",0,22,1,0,1,1242.29272257537,1,0,1
"1710",0,50,1,1,1,13667.6351079907,1,1,0
"1711",0,37,1,2,0,6505.68302320118,1,1,0
"1712",0,58,0,0,1,1102.54758310504,0,1,1
"1713",0,31,1,2,1,14466.6474560049,0,1,1
"1714",0,28,0,3,0,2001.18557353787,0,1,1
"1715",0,46,1,2,1,5948.74153251787,1,0,0
"1716",0,60,0,0,1,6414.74102128297,0,1,1
"1717",0,34,0,1,1,1215.87737080789,0,1,1
"1718",0,25,1,0,0,674.947806727141,1,1,1
"1719",0,61,0,2,1,7821.90354654343,2,1,1
"1720",0,44,0,1,1,6438.08796216959,0,1,0
"1721",0,53,1,4,1,5712.5153234289,0,1,0
"1722",0,55,0,0,1,1249.83892359771,1,1,1
"1723",0,34,1,4,1,29021.7901371384,0,1,0
"1724",0,56,1,0,1,2426.58904355951,1,1,0
"1725",0,65,1,1,1,1897.86618947184,0,1,0
"1726",0,44,1,3,1,4275.24191471283,0,1,1
"1727",0,19,0,0,0,2408.37146257982,0,1,0
"1728",0,52,1,2,1,12525.1612121186,0,0,1
"1729",0,32,0,2,1,14766.4468444036,1,1,0
"1730",0,22,0,3,0,9910.29807353658,0,1,1
"1731",0,58,1,0,1,1867.8464437183,1,1,1
"1732",0,19,0,1,0,5512.0420003877,1,1,0
"1733",0,66,0,3,1,7851.84086796514,0,1,0
"1734",0,57,0,2,1,9877.94516020677,1,1,1
"1735",0,17,0,3,0,8832.14838694014,1,1,0
"1736",0,18,1,1,0,13316.6533566356,0,1,0
"1737",0,50,1,2,1,3104.58300921475,0,1,1
"1738",0,26,0,1,0,1734.9998950409,0,1,1
"1739",0,52,0,2,1,13774.6615687251,0,1,1
"1740",0,35,1,2,1,1245.1113227733,0,1,1
"1741",0,36,0,2,0,10892.7161241666,0,1,1
"1742",1,55,1,1,1,12865.3493447717,0,1,0
"1743",0,21,1,3,0,3852.74276813626,0,1,0
"1744",0,61,0,0,1,2359.58222242072,0,1,0
"1745",0,39,0,3,1,16060.8407437367,1,1,1
"1746",0,64,0,1,1,8788.32588637268,0,0,1
"1747",0,29,1,3,0,2277.72644817725,0,1,0
"1748",0,26,0,1,0,4101.31218656442,0,1,0
"1749",0,33,1,4,1,20528.9377141401,0,1,1
"1750",0,60,0,3,1,6932.1157317643,2,1,0
"1751",0,28,0,2,1,2528.60154535738,0,1,0
"1752",0,51,0,3,1,4663.74419509955,0,1,1
"1753",0,29,1,4,1,22747.5156921174,0,1,0
"1754",0,33,1,1,1,2794.32620115393,0,1,0
"1755",1,30,0,0,1,1686.97232499719,0,1,0
"1756",0,64,0,1,1,3867.51659054764,1,1,1
"1757",0,58,0,0,1,1098.36724887602,0,1,1
"1758",0,24,0,1,0,4897.24296851804,0,0,1
"1759",0,19,0,0,0,2504.86537334509,0,1,0
"1760",0,18,0,1,0,1747.68460075034,1,1,0
"1761",0,27,0,2,1,3912.60914683934,0,1,1
"1762",0,58,0,2,1,13732.5844257657,0,1,1
"1763",0,21,0,3,0,5082.85190534071,0,1,0
"1764",0,49,0,2,1,2045.03410813167,0,1,0
"1765",0,51,0,1,0,1485.15299973098,1,1,0
"1766",0,22,1,0,0,1492.79567282647,0,1,0
"1767",0,51,1,0,1,1247.38794405013,1,1,0
"1768",0,40,0,0,1,1441.75635392778,0,1,1
"1769",0,62,0,0,1,1511.13487564027,0,1,1
"1770",0,44,1,1,1,2432.27505435132,0,1,0
"1771",0,47,1,1,0,2723.02772248111,0,1,1
"1772",0,59,1,1,0,6273.74288286011,1,1,0
"1773",0,19,0,3,0,1716.05430358456,0,1,0
"1774",0,21,0,2,0,11708.093163621,0,1,0
"1775",0,19,1,1,0,14295.3330637223,0,1,0
"1776",0,20,1,3,0,7924.35798757922,1,1,0
"1777",0,54,0,0,1,1624.3462423142,0,1,1
"1778",0,64,1,2,1,3353.24035852379,2,1,0
"1779",0,52,0,1,1,2849.50463853332,0,1,1
"1780",0,51,1,2,1,2892.3370713572,0,1,1
"1781",0,41,0,4,1,30511.0626497868,0,1,0
"1782",0,28,1,2,0,1171.05266051321,0,1,1
"1783",0,49,0,1,1,7136.0727244332,0,1,1
"1784",0,23,0,3,0,2826.4470010415,0,1,0
"1785",0,39,0,2,1,7309.56741013907,1,1,0
"1786",0,57,0,2,1,6655.71962648389,0,1,0
"1787",0,62,0,0,1,1145.28859507293,0,1,1
"1788",0,31,1,2,1,2735.2665283765,0,1,1
"1789",0,32,0,2,0,8443.34419664193,0,1,0
"1790",0,35,1,1,0,1784.79380692069,1,1,1
"1791",0,37,0,1,1,5578.94729061831,0,1,0
"1792",0,25,0,3,1,14466.1438220429,0,1,0
"1793",0,27,1,2,0,6794.89514367024,0,1,0
"1794",0,53,1,2,1,4614.67062721834,0,1,1
"1795",0,54,0,2,1,4494.60636686639,0,1,1
"1796",0,57,0,1,0,5273.96781498686,1,1,0
"1797",0,61,0,1,1,4294.30561830257,1,1,1
"1798",0,56,1,1,1,4266.54410997604,0,1,0
"1799",1,43,0,2,1,11904.4054430657,0,1,1
"1800",0,33,1,1,1,1475.8354356836,0,1,0
"1801",0,41,1,3,1,19334.3058708902,0,0,0
"1802",0,63,1,2,1,16074.0525650606,0,1,1
"1803",0,46,1,0,1,2365.59971936978,0,1,1
"1804",0,22,0,0,0,1283.64858319983,0,1,1
"1805",0,24,1,2,0,1604.08358880226,1,1,1
"1806",0,40,1,2,1,7366.2852539683,0,1,1
"1807",0,30,1,2,1,6226.98900629023,1,1,0
"1808",0,36,0,2,1,2716.01943270268,0,1,0
"1809",0,48,1,1,1,2593.53078506087,0,1,1
"1810",0,61,0,2,1,10136.4306813321,0,1,0
"1811",0,39,0,2,0,2161.79799073789,0,1,1
"1812",0,33,0,0,1,2261.40575667843,1,1,0
"1813",0,58,1,3,1,4351.53734202415,0,1,1
"1814",1,61,1,3,1,17905.9326910454,0,1,1
"1815",0,53,0,2,1,2283.14581847068,0,1,0
"1816",0,20,0,0,0,2106.89126010984,0,1,0
"1817",0,41,0,1,1,14918.679969195,1,1,1
"1818",0,53,1,2,1,10549.6701166169,2,1,1
"1819",0,20,0,2,0,6757.7701168778,0,1,0
"1820",0,33,1,4,1,22007.601957652,0,1,0
"1821",0,18,1,3,0,3829.53201940404,0,1,0
"1822",0,34,1,1,1,4384.04039033795,0,1,0
"1823",0,63,1,3,0,2964.59904534507,0,1,0
"1824",0,60,0,3,1,1672.06304354712,0,1,0
"1825",0,52,0,0,1,2250.79829309136,0,1,0
"1826",0,57,1,3,1,2167.45817679787,0,1,1
"1827",0,62,0,3,1,14423.180900009,0,1,0
"1828",0,27,1,3,0,6965.32190597252,0,1,1
"1829",0,23,0,0,0,5956.09627533704,0,1,1
"1830",0,26,0,3,1,2609.20102102472,0,1,1
"1831",0,66,0,2,1,18348.256285396,0,1,1
"1832",0,66,0,2,1,15169.1720085134,0,1,1
"1833",0,53,1,1,1,17788.7410359256,0,1,1
"1834",0,42,1,0,1,1233.31474916078,0,1,1
"1835",0,37,1,1,1,7984.76909662323,1,1,0
"1836",0,57,1,2,1,3687.40574753111,0,1,0
"1837",0,38,0,3,1,1936.79896654799,0,1,1
"1838",0,48,1,4,1,7827.54930649278,0,1,1
"1839",0,65,1,1,1,4289.54170141833,0,1,0
"1840",0,45,0,1,1,8671.40257728646,0,1,1
"1841",0,21,1,2,0,10409.4400914785,0,1,0
"1842",0,49,1,0,1,1670.9684371762,0,0,0
"1843",0,51,0,1,1,3575.66947669339,0,1,1
"1844",0,59,1,1,1,5463.08664520052,0,1,1
"1845",0,22,1,3,0,4373.48037700456,1,1,0
"1846",0,35,0,1,0,2056.06043198314,0,1,0
"1847",1,63,1,1,1,7705.45476577772,0,1,1
"1848",0,49,0,2,0,4625.21537034489,0,1,1
"1849",0,45,1,1,1,11783.4479326257,1,1,1
"1850",0,42,1,4,1,9770.49977702625,0,1,1
"1851",0,58,0,2,1,3054.60156077178,0,1,1
"1852",0,31,0,2,1,7769.27295710857,0,1,1
"1853",0,20,0,2,0,7212.17547885282,0,1,0
"1854",0,20,1,2,0,1829.64544022346,1,1,0
"1855",0,44,1,2,0,8796.28938831788,1,1,0
"1856",0,60,0,1,1,7988.67828409662,0,1,0
"1857",0,62,1,2,1,7582.72193714484,0,1,1
"1858",0,43,1,0,1,1340.82662871107,0,1,0
"1859",0,24,1,3,0,17332.7147621647,0,1,1
"1860",0,43,1,2,1,2594.06120883608,0,1,0
"1861",0,55,1,2,1,11506.9767730371,2,1,0
"1862",0,26,0,2,1,15697.9521941491,0,1,1
"1863",0,17,1,0,0,1160.09368477389,0,1,0
"1864",0,53,1,0,1,7155.85598776117,0,1,0
"1865",0,49,0,0,1,1232.14006943628,1,1,0
"1866",0,56,0,3,1,29235.1814625399,0,1,1
"1867",0,26,0,1,1,1046.56405215986,0,1,0
"1868",0,41,0,0,1,1064.31965518743,0,1,1
"1869",0,58,0,3,1,4245.19088474217,2,0,0
"1870",0,34,1,3,1,7638.19423713629,0,1,0
"1871",0,27,1,0,0,1307.51572698355,0,1,0
"1872",0,35,0,1,1,6581.88155848473,1,1,1
"1873",0,34,0,2,1,9924.31877834439,0,1,1
"1874",0,38,1,3,1,7316.10641152687,1,1,0
"1875",0,62,1,0,1,1187.20192972571,0,1,0
"1876",0,49,1,1,0,2802.37949231095,0,1,0
"1877",0,26,1,4,0,26256.2854257704,0,1,1
"1878",0,54,0,2,1,4643.16209349121,0,1,1
"1879",0,48,0,3,1,6621.20522698923,1,1,0
"1880",0,46,0,2,1,8900.75336861229,0,1,1
"1881",0,39,0,0,1,1340.74455521069,0,1,0
"1882",0,47,1,1,1,2757.59295047882,0,1,1
"1883",0,25,1,3,1,5040.83936016242,0,1,1
"1884",0,54,0,3,0,18980.1404208753,2,1,1
"1885",0,63,0,1,1,8805.2313921004,1,1,1
"1886",0,63,0,1,1,8679.8496597388,0,1,0
"1887",1,19,1,1,0,3448.64449781392,1,1,0
"1888",0,40,1,1,1,9056.02954086857,1,1,1
"1889",0,41,1,2,1,14951.7512923452,1,1,0
"1890",0,22,0,1,0,3837.23803519135,0,1,0
"1891",0,32,1,2,1,2549.69925116282,1,1,0
"1892",0,32,0,2,1,15539.0963686738,0,1,0
"1893",0,56,1,1,1,1779.05425648978,0,1,1
"1894",0,49,1,4,1,22169.6802373055,2,1,1
"1895",0,37,0,2,1,10549.3144663186,0,1,1
"1896",0,27,0,0,0,1304.44564027712,0,1,0
"1897",0,24,0,1,0,5850.84241338202,1,1,1
"1898",0,52,0,2,1,16322.8958354852,0,1,0
"1899",0,57,1,3,1,5331.65742366269,2,1,1
"1900",0,21,1,2,0,1806.50767881579,0,1,0
"1901",0,24,0,0,0,3957.30332154781,0,1,1
"1902",0,38,1,2,1,6443.20673037571,0,1,0
"1903",0,64,0,2,1,6510.25999418376,0,1,1
"1904",0,66,0,0,1,1108.10011451133,1,1,0
"1905",0,59,0,1,1,9633.90971666764,0,1,1
"1906",0,48,1,0,1,2759.32155482471,1,1,1
"1907",0,30,1,1,0,910.830932674509,0,1,0
"1908",0,54,1,4,0,7901.88486819011,2,1,1
"1909",0,66,0,1,1,5969.70618208566,1,1,1
"1910",0,41,1,2,1,6475.92118123257,0,1,1
"1911",0,58,0,2,0,7071.72014628978,0,1,0
"1912",0,63,0,2,1,16867.3526235277,0,1,1
"1913",0,60,0,3,1,20069.8146612654,2,1,1
"1914",0,61,1,0,1,1109.89112353884,0,1,1
"1915",0,65,1,2,0,15126.624835794,2,1,1
"1916",0,58,1,1,0,3598.86728093748,0,1,1
"1917",0,35,1,2,0,15941.4778783045,1,1,1
"1918",0,36,0,2,1,6654.01570797421,0,1,1
"1919",0,38,0,1,1,1153.98429194679,1,1,1
"1920",0,30,1,0,1,936.172153223306,0,0,0
"1921",0,64,0,1,1,8794.35341171865,0,1,1
"1922",0,43,0,1,1,5278.20852442354,0,1,0
"1923",0,48,1,3,0,4256.24567086633,1,1,1
"1924",0,65,0,2,1,9237.54807865842,2,1,1
"1925",0,39,0,3,1,4966.28217792618,0,1,1
"1926",0,63,0,2,1,5847.93597454005,2,1,1
"1927",0,54,0,1,1,8404.622386705,0,1,1
"1928",0,44,0,1,0,4539.87858569939,1,1,1
"1929",0,56,0,0,1,5931.95357171819,0,1,1
"1930",0,18,1,2,0,12930.1947032204,1,1,0
"1931",0,37,0,1,1,2528.51703225572,0,1,1
"1932",0,17,0,0,0,1840.07374765351,0,1,0
"1933",0,24,0,3,0,5379.47425201675,0,1,0
"1934",0,39,1,3,1,17429.0468063754,1,1,1
"1935",0,25,1,2,1,4021.30612766394,0,1,0
"1936",0,56,1,2,1,13818.3390080791,0,1,1
"1937",0,61,0,2,1,6032.63250789673,2,0,0
"1938",0,20,0,1,0,2120.38101879696,1,1,0
"1939",0,22,0,2,0,7589.81502455387,0,1,1
"1940",0,56,0,3,1,4647.64058902738,0,1,1
"1941",0,22,1,3,0,11076.9536489753,0,1,0
"1942",0,28,0,0,0,6930.91621305794,0,1,1
"1943",0,32,1,0,0,812.457476835698,0,1,1
"1944",0,30,0,1,0,976.240725417888,1,1,1
"1945",0,42,0,3,1,3662.31785942838,0,1,0
"1946",0,59,0,0,1,4861.49706149474,1,1,0
"1947",0,40,0,1,1,3573.02557241858,1,1,0
"1948",0,40,1,1,0,2631.87626756546,0,1,1
"1949",0,37,1,3,0,5888.52847308087,1,1,1
"1950",0,61,0,2,1,1161.7956141372,0,1,1
"1951",0,28,1,1,1,8109.85515592172,1,1,1
"1952",0,55,1,2,1,11910.0200130661,2,1,1
"1953",0,51,1,1,1,5242.27328795091,0,1,1
"1954",0,29,0,0,0,705.591652169824,1,1,1
"1955",0,59,1,0,1,2521.78131666034,0,1,1
"1956",0,29,1,4,1,10209.500905857,1,1,0
"1957",0,54,0,3,1,16505.4563156848,0,1,0
"1958",0,33,0,0,1,5506.02126324549,0,1,0
"1959",0,35,1,3,1,10367.098561023,0,1,1
"1960",0,46,0,1,1,8172.72748042291,0,1,1
"1961",1,28,0,0,0,8304.45830184035,0,1,1
"1962",0,24,1,3,1,23396.0962418563,1,1,0
"1963",1,64,0,3,1,15108.789759328,0,1,0
"1964",0,46,0,0,1,1286.99852095917,0,1,1
"1965",0,52,0,2,0,1849.25632361082,0,1,0
"1966",0,64,1,1,1,3758.6637005875,0,1,0
"1967",0,64,1,3,1,2101.61258711961,2,1,1
"1968",0,17,0,3,0,19082.6659696175,0,1,0
"1969",0,32,1,0,1,917.625893680379,0,1,0
"1970",0,26,0,2,0,4094.04919650186,0,1,0
"1971",0,17,0,1,0,2171.73971810141,1,1,0
"1972",0,23,1,2,0,13603.3732913824,1,1,0
"1973",0,33,1,0,1,1316.66908020154,0,1,1
"1974",0,34,0,0,0,6957.13873310015,0,0,1
"1975",0,40,1,3,1,22957.57831522,0,1,0
"1976",0,36,0,2,0,4336.22240339027,1,1,0
"1977",0,57,1,2,1,15536.8140208712,0,1,0
"1978",0,22,0,0,0,1503.94282406196,0,1,0
"1979",0,24,1,0,0,1215.95489289612,0,1,1
"1980",0,25,1,2,0,11238.4698924726,0,1,0
"1981",0,34,1,1,1,6078.87329570239,1,1,1
"1982",0,48,0,2,1,6632.80815806023,0,1,0
"1983",0,46,1,1,1,9367.1358209643,0,1,1
"1984",0,45,0,1,1,1885.05930083375,0,1,1
"1985",0,22,0,2,0,11622.0582997155,1,1,0
"1986",0,45,0,3,1,23925.0799249591,1,1,1
"1987",0,51,1,3,1,23501.9538894802,2,1,0
"1988",0,65,0,2,1,16183.3481225039,0,1,0
"1989",0,43,1,1,1,8515.78894648609,0,1,0
"1990",0,53,1,3,0,3704.23460875822,0,1,1
"1991",0,57,1,2,1,17323.165019388,2,1,1
"1992",0,33,0,3,1,19413.2911858311,0,1,1
"1993",0,30,0,0,1,2133.49095562473,0,1,1
"1994",0,39,1,0,1,1510.07313577458,0,1,0
"1995",0,64,1,1,1,1774.75667093822,0,1,1
"1996",0,31,0,0,0,903.136527258903,0,1,1
"1997",0,61,0,2,1,12372.8922269254,0,1,0
"1998",0,38,0,3,1,10447.1711894715,0,1,1
"1999",0,39,1,2,1,3662.02221192125,0,1,1
"2000",0,44,1,0,1,1603.3731464576,0,1,1
"2001",0,22,0,1,0,2263.38492943394,1,1,1
"2002",0,28,1,3,1,20546.4335476425,0,1,0
"2003",0,44,0,2,1,2549.86451016296,0,1,0
"2004",0,59,1,2,0,3051.53725742644,0,1,0
"2005",0,65,0,2,1,3651.9526349258,0,1,1
"2006",0,66,0,2,1,3956.9884499331,0,1,1
"2007",0,40,0,1,0,8700.5780711824,0,1,1
"2008",0,58,0,1,1,2358.5802003967,1,1,1
"2009",0,50,1,1,1,2290.31859916967,0,1,1
"2010",0,37,0,2,1,2685.65860884791,1,0,0
"2011",0,65,1,4,1,4806.16806589849,0,1,0
"2012",0,21,1,2,0,2424.83652306151,0,1,0
"2013",0,28,1,4,0,19982.2497728992,0,1,1
"2014",0,18,1,2,0,5363.14249491867,0,1,0
"2015",0,29,0,2,1,8687.33832539489,1,1,0
"2016",0,53,0,1,0,2715.64030487137,1,1,1
"2017",0,56,1,2,1,9971.95886290067,2,1,1
"2018",0,34,0,2,1,7138.97394189162,1,1,1
"2019",0,28,1,3,1,8397.10114726405,1,1,0
"2020",0,40,0,1,0,5373.47973954861,0,1,1
"2021",0,43,1,1,1,1156.28439590558,0,1,1
"2022",0,36,1,3,1,2379.30307877256,1,1,0
"2023",0,52,1,2,1,5046.80206142601,0,1,1
"2024",0,58,0,3,1,12676.3678959669,0,1,1
"2025",0,42,1,3,1,1518.64547617193,0,1,0
"2026",0,44,0,3,1,8385.32077218183,0,1,1
"2027",0,22,1,1,0,3093.31820405507,1,1,1
"2028",0,62,0,0,1,1584.89708158188,0,1,1
"2029",0,58,1,3,1,5429.62114991705,0,1,0
"2030",0,27,1,2,1,16297.6785733812,0,1,0
"2031",0,63,0,0,1,1082.69160551019,0,1,1
"2032",0,50,1,2,0,15868.3412967425,1,1,0
"2033",0,17,1,3,0,10520.7573019647,0,1,0
"2034",0,64,0,1,0,7746.31842894132,1,1,1
"2035",0,60,1,0,1,877.168425619602,0,1,0
"2036",0,40,1,2,1,4707.37391609071,0,1,0
"2037",0,43,0,0,1,1474.09577400424,1,1,0
"2038",0,21,0,3,0,2579.19242095438,1,1,0
"2039",0,22,1,2,0,1150.26266671719,1,1,1
"2040",0,29,0,0,1,2002.87761970423,0,1,1
"2041",0,55,0,0,1,2316.57410937361,0,1,1
"2042",0,58,0,1,1,9226.8917905552,0,1,1
"2043",0,57,1,1,1,13540.8708522236,1,1,0
"2044",0,20,0,2,0,13423.3954482267,0,1,0
"2045",0,33,1,2,0,15179.2533132758,1,1,0
"2046",0,17,0,3,0,5173.48408617392,1,1,0
"2047",0,60,1,0,1,9672.61608683504,0,1,1
"2048",0,25,1,3,0,2144.04468080637,0,1,0
"2049",0,23,0,3,0,3158.29725558889,1,1,1
"2050",0,30,0,0,1,1397.26684217341,1,1,1
"2051",0,22,0,0,0,1629.27343496121,0,0,1
"2052",0,61,1,2,1,17954.7870139296,0,1,1
"2053",0,21,0,1,0,2904.47508132364,0,1,0
"2054",0,65,0,1,1,8787.10127390356,0,1,1
"2055",0,46,0,0,1,9825.08623742498,0,1,0
"2056",0,57,1,0,1,1282.10852032527,0,0,1
"2057",0,36,1,1,1,7179.19499063089,0,1,1
"2058",0,60,0,2,1,13494.4443447455,0,1,1
"2059",0,41,1,3,1,5125.16915811731,1,1,0
"2060",0,32,0,2,0,20024.51293523,0,1,1
"2061",0,17,0,2,0,8729.3213268558,0,1,0
"2062",0,61,1,1,1,2023.42410122681,0,1,1
"2063",0,66,1,0,1,1104.61804352701,1,1,0
"2064",0,61,1,1,1,9554.89777645857,0,1,0
"2065",0,18,0,2,0,3982.54850195822,0,1,0
"2066",0,33,1,3,0,5455.2826521304,0,1,1
"2067",0,61,1,1,1,5630.98702250445,0,1,1
"2068",0,60,1,2,1,2325.79723385342,0,1,0
"2069",0,21,1,0,0,914.101196313277,0,1,0
"2070",0,31,0,2,0,11925.5154657664,1,1,1
"2071",0,53,1,3,1,13203.5914961487,0,1,1
"2072",0,56,0,1,1,8217.98204929627,0,1,0
"2073",0,20,0,0,0,812.442847620696,1,1,0
"2074",0,42,0,2,1,9105.66250653915,1,1,1
"2075",0,56,0,2,1,10122.5145707436,0,0,0
"2076",0,33,1,3,1,23947.4408707325,0,1,1
"2077",0,45,0,0,1,7051.28742603585,0,1,0
"2078",0,23,1,2,0,8635.71850267681,1,1,0
"2079",0,49,0,2,1,9102.29389519968,0,0,1
"2080",0,65,1,3,1,6724.57991086876,0,1,1
"2081",0,28,0,3,1,6340.41345944593,1,1,1
"2082",0,31,1,2,0,1045.37875568093,0,1,0
"2083",0,55,0,3,1,29105.5582175263,0,1,1
"2084",0,38,1,1,1,7029.58871174988,1,1,0
"2085",0,43,0,1,1,1680.4400259109,0,1,0
"2086",0,50,0,0,1,2239.35398741625,0,1,0
"2087",0,21,1,4,0,21672.481414725,0,1,0
"2088",0,66,0,2,1,11730.4881061868,0,1,0
"2089",0,31,0,2,0,10727.4325827798,0,1,0
"2090",0,42,0,1,0,4540.95737892068,0,1,1
"2091",0,30,1,1,1,5749.6181448204,0,1,0
"2092",0,36,0,2,0,7926.28895976592,1,1,0
"2093",0,46,1,0,1,2150.44648543,1,1,1
"2094",0,50,0,1,1,8858.52183169794,0,1,1
"2095",0,49,1,2,1,3761.22000599749,0,1,0
"2096",0,46,0,3,1,5354.23946021863,0,1,0
"2097",0,47,1,0,1,2076.94711795077,0,1,1
"2098",0,24,1,4,0,8561.96307058586,1,1,0
"2099",0,42,0,0,1,1998.79076506943,0,1,1
"2100",0,30,0,2,1,5236.42727883838,0,1,1
"2101",0,58,0,0,1,2060.08989152499,0,1,0
"2102",0,53,0,0,1,1861.10800251365,0,1,1
"2103",0,24,0,1,0,13442.6023542926,0,1,0
"2104",0,50,1,3,1,8811.93102999186,2,1,0
"2105",0,49,0,2,1,8702.42563424301,1,1,0
"2106",0,57,1,3,1,20717.4437090342,0,1,0
"2107",0,26,0,1,0,1409.61121868071,0,1,1
"2108",0,52,1,0,1,3994.85614893958,0,1,0
"2109",0,18,1,4,0,4467.09818450585,1,1,0
"2110",0,21,0,0,0,3344.16206283495,0,1,0
"2111",0,23,0,1,1,1649.3311332217,0,1,1
"2112",0,28,0,2,0,12009.91984066,0,1,1
"2113",0,66,1,2,1,3372.88036737063,2,1,0
"2114",0,55,1,3,1,8164.37988018025,0,1,1
"2115",0,21,0,2,0,8698.41192365533,0,1,0
"2116",0,19,1,0,0,932.157980371267,0,1,0
"2117",0,44,0,2,0,5482.44176416372,1,1,0
"2118",0,57,1,0,1,2029.29583623074,0,1,0
"2119",0,33,0,0,1,1094.96239407919,0,1,1
"2120",0,17,0,0,0,6997.11730014533,1,1,0
"2121",0,21,0,0,0,2724.82862425968,1,1,0
"2122",0,27,0,3,0,7745.93921722173,1,1,0
"2123",0,41,0,2,1,2389.23893693927,0,1,1
"2124",0,34,1,1,1,5409.93882544222,0,1,0
"2125",0,36,0,1,1,6396.04017466989,0,1,1
"2126",0,40,1,2,1,12932.6062183433,1,1,0
"2127",0,41,1,1,1,2938.4789553708,1,1,1
"2128",0,41,0,1,0,7103.42905851916,0,1,1
"2129",0,39,0,2,1,6666.44720641618,0,1,0
"2130",0,64,0,1,1,3421.46266767893,0,1,0
"2131",0,20,0,0,0,1142.2391383443,0,1,0
"2132",0,54,0,4,1,27120.6926593645,0,1,0
"2133",0,45,1,3,1,23248.6480448782,1,1,0
"2134",0,42,0,3,1,3379.98613554828,0,1,1
"2135",0,57,0,0,0,1105.2128945943,1,1,1
"2136",0,19,0,2,0,4172.73414512852,1,1,0
"2137",0,24,0,2,0,7967.41401130416,0,1,0
"2138",0,43,0,3,0,23076.3725380083,0,1,0
"2139",0,61,0,0,1,5616.49322619662,1,1,0
"2140",0,17,1,3,0,12482.8255475621,0,1,0
"2141",0,36,0,3,1,11578.3410721525,0,1,1
"2142",0,54,0,2,1,7505.88480607474,0,1,0
"2143",0,19,1,1,0,1995.26266453476,0,1,0
"2144",0,20,1,2,0,1853.4545527178,0,1,0
"2145",0,24,0,1,0,6843.66086363966,0,1,0
"2146",0,42,0,3,1,18067.0553774388,1,1,1
"2147",0,58,0,0,1,2207.68424033187,0,1,0
"2148",0,50,1,2,1,26200.2030929614,0,1,1
"2149",1,49,1,1,1,1782.73771984271,1,1,0
"2150",0,45,1,0,0,1112.09700754844,0,1,1
"2151",0,61,1,3,1,1402.9601945568,0,0,0
"2152",1,62,1,2,1,16795.0930231683,0,1,1
"2153",0,42,1,2,1,16409.0209713858,0,1,0
"2154",0,59,0,1,1,2850.1146974959,0,1,1
"2155",0,42,1,3,1,29537.8009617109,0,1,1
"2156",0,41,1,2,1,11063.7364385853,0,1,0
"2157",0,66,0,0,1,5744.36899309978,0,1,0
"2158",0,44,1,2,1,20930.597883752,1,1,0
"2159",0,18,0,2,0,4036.23588648906,0,1,0
"2160",0,33,1,4,1,30982.3166459222,1,1,1
"2161",0,20,1,1,0,13172.8726677313,0,1,0
"2162",0,25,1,2,0,5599.56304683922,0,0,0
"2163",0,53,0,1,1,20786.8517874909,1,1,1
"2164",0,50,1,2,1,5219.93224941097,0,1,0
"2165",1,26,1,0,1,1112.93532934971,1,1,0
"2166",0,37,0,2,1,13638.4461872732,0,1,0
"2167",0,25,0,0,0,1206.12169206142,0,1,0
"2168",0,39,0,1,1,3946.63096846731,0,1,0
"2169",0,34,0,2,1,6593.19314918169,0,1,0
"2170",0,42,0,1,1,4403.53709979449,1,1,0
"2171",0,44,0,1,1,12706.4399886007,0,1,1
"2172",0,66,0,2,0,7646.78087237595,0,1,1
"2173",0,28,0,3,1,5339.44898124775,1,1,0
"2174",0,53,0,1,0,1104.46069416924,1,1,1
"2175",0,48,1,1,1,7758.47140079863,1,1,0
"2176",0,40,1,1,0,1150.1818648621,1,1,1
"2177",0,30,1,3,1,2019.1621285168,0,1,0
"2178",0,36,1,1,0,3935.42617735317,0,1,1
"2179",0,44,1,4,0,18257.5347149303,2,1,1
"2180",0,43,0,2,1,2045.39177336749,1,1,0
"2181",0,53,0,2,1,1285.4899187551,1,1,0
"2182",1,56,0,3,1,22798.3678927399,0,1,1
